K,n_K_ratio,n,N_K_ratio,M,rho,model,R2,MSE
5,0.8,4,1,5,0.01,pcr,0.7778047613561809,15.577809455246886
5,0.8,4,1,5,0.01,pls,0.4338958504576389,39.68880083669068
5,0.01,1,10,50,0.1,linreg,0.9902310290387506,1.1246268447921552
5,0.01,1,10,50,0.1,pcr,0.6494712349817465,40.35369340077866
5,0.01,1,10,50,0.1,pls,0.9179875430051948,9.441466364224276
5,0.1,1,10,50,0.1,linreg,0.9902310290387506,1.1246268447921552
5,0.1,1,10,50,0.1,pcr,0.6494712349817465,40.35369340077866
5,0.1,1,10,50,0.1,pls,0.9179875430051948,9.441466364224276
5,0.2,1,10,50,0.1,linreg,0.9902310290387506,1.1246268447921552
5,0.2,1,10,50,0.1,pcr,0.6494712349817465,40.35369340077866
5,0.2,1,10,50,0.1,pls,0.9179875430051948,9.441466364224276
5,0.5,3,10,50,0.1,linreg,0.9902310290387506,1.1246268447921552
5,0.5,3,10,50,0.1,pcr,0.893666738514704,12.241334408201885
5,0.5,3,10,50,0.1,pls,0.9901975246712829,1.1284839461410494
5,0.8,4,10,50,0.1,linreg,0.9902310290387506,1.1246268447921552
5,0.8,4,10,50,0.1,pcr,0.8934675936592311,12.26426043094834
5,0.8,4,10,50,0.1,pls,0.9902316171362203,1.1245591416323757
5,0.01,1,5,25,0.1,linreg,0.9903136486891293,1.1151086487912087
5,0.01,1,5,25,0.1,pcr,0.6412062811993633,41.304921339941004
5,0.01,1,5,25,0.1,pls,0.921417235790686,9.046576693680642
5,0.1,1,5,25,0.1,linreg,0.9903136486891293,1.1151086487912087
5,0.1,1,5,25,0.1,pcr,0.6412062811993633,41.304921339941004
5,0.1,1,5,25,0.1,pls,0.921417235790686,9.046576693680642
5,0.2,1,5,25,0.1,linreg,0.9903136486891293,1.1151086487912087
5,0.2,1,5,25,0.1,pcr,0.6412062811993633,41.304921339941004
5,0.2,1,5,25,0.1,pls,0.921417235790686,9.046576693680642
5,0.5,3,5,25,0.1,linreg,0.9903136486891293,1.1151086487912087
5,0.5,3,5,25,0.1,pcr,0.865992166276467,15.427201594802836
5,0.5,3,5,25,0.1,pls,0.9903120201282796,1.1152961313871095
5,0.8,4,5,25,0.1,linreg,0.9903136486891293,1.1151086487912087
5,0.8,4,5,25,0.1,pcr,0.8886490748467153,12.818901122239826
5,0.8,4,5,25,0.1,pls,0.9902291863440347,1.1248320924790705
5,0.01,1,3,15,0.1,linreg,0.9907540098105513,1.064392678998349
5,0.01,1,3,15,0.1,pcr,0.15888963210842622,96.82810596479516
5,0.01,1,3,15,0.1,pls,0.9759208169352069,2.7719806797626374
5,0.1,1,3,15,0.1,linreg,0.9907540098105513,1.064392678998349
5,0.1,1,3,15,0.1,pcr,0.15888963210842622,96.82810596479516
5,0.1,1,3,15,0.1,pls,0.9759208169352069,2.7719806797626374
5,0.2,1,3,15,0.1,linreg,0.9907540098105513,1.064392678998349
5,0.2,1,3,15,0.1,pcr,0.15888963210842622,96.82810596479516
5,0.2,1,3,15,0.1,pls,0.9759208169352069,2.7719806797626374
5,0.5,3,3,15,0.1,linreg,0.9907540098105513,1.064392678998349
5,0.5,3,3,15,0.1,pcr,0.9773867126965531,2.603227665257808
5,0.5,3,3,15,0.1,pls,0.9902319834101867,1.124488035732127
5,0.8,4,3,15,0.1,linreg,0.9907540098105513,1.064392678998349
5,0.8,4,3,15,0.1,pcr,0.9833613286943822,1.9154335623424819
5,0.8,4,3,15,0.1,pls,0.9906784507094055,1.0730909960464299
5,0.01,1,2,10,0.1,linreg,0.9873176084627069,1.4599320511912397
5,0.01,1,2,10,0.1,pcr,-0.005894631663692307,115.79344546876109
5,0.01,1,2,10,0.1,pls,0.9587464453102301,4.748898229491213
5,0.1,1,2,10,0.1,linreg,0.9873176084627069,1.4599320511912397
5,0.1,1,2,10,0.1,pcr,-0.005894631663692307,115.79344546876109
5,0.1,1,2,10,0.1,pls,0.9587464453102301,4.748898229491213
5,0.2,1,2,10,0.1,linreg,0.9873176084627069,1.4599320511912397
5,0.2,1,2,10,0.1,pcr,-0.005894631663692307,115.79344546876109
5,0.2,1,2,10,0.1,pls,0.9587464453102301,4.748898229491213
5,0.5,3,2,10,0.1,linreg,0.9873176084627069,1.4599320511912397
5,0.5,3,2,10,0.1,pcr,0.9694150272272822,3.5207856423925175
5,0.5,3,2,10,0.1,pls,0.9876661586851269,1.4198087322048731
5,0.8,4,2,10,0.1,linreg,0.9873176084627069,1.4599320511912397
5,0.8,4,2,10,0.1,pcr,0.989851245638126,1.1682726975427424
5,0.8,4,2,10,0.1,pls,0.9900289278455193,1.147818830562132
5,0.01,1,1,5,0.1,linreg,0.9625577088412927,4.310263789177079
5,0.01,1,1,5,0.1,pcr,-0.1892645827481254,136.90519218073965
5,0.01,1,1,5,0.1,pls,0.7867260363452572,24.5515702770109
5,0.1,1,1,5,0.1,linreg,0.9625577088412927,4.310263789177079
5,0.1,1,1,5,0.1,pcr,-0.1892645827481254,136.90519218073965
5,0.1,1,1,5,0.1,pls,0.7867260363452572,24.5515702770109
5,0.2,1,1,5,0.1,linreg,0.9625577088412927,4.310263789177079
5,0.2,1,1,5,0.1,pcr,-0.1892645827481254,136.90519218073965
5,0.2,1,1,5,0.1,pls,0.7867260363452572,24.5515702770109
5,0.5,3,1,5,0.1,linreg,0.9625577088412927,4.310263789177079
5,0.5,3,1,5,0.1,pcr,0.6592153332524007,39.23028648975626
5,0.5,3,1,5,0.1,pls,0.9367241105925608,7.2841636128731775
5,0.8,4,1,5,0.1,linreg,0.9625577088412927,4.310263789177079
5,0.8,4,1,5,0.1,pcr,0.9625577088412925,4.310263789177091
5,0.8,4,1,5,0.1,pls,0.9420165224317123,6.674914274711301
5,0.01,1,10,50,0.25,linreg,0.9931924778772054,1.1177659559334308
5,0.01,1,10,50,0.25,pcr,0.0848686015556076,150.2606534265627
5,0.01,1,10,50,0.25,pls,0.8706420775165519,21.240016451524543
5,0.1,1,10,50,0.25,linreg,0.9931924778772054,1.1177659559334308
5,0.1,1,10,50,0.25,pcr,0.0848686015556076,150.2606534265627
5,0.1,1,10,50,0.25,pls,0.8706420775165519,21.240016451524543
5,0.2,1,10,50,0.25,linreg,0.9931924778772054,1.1177659559334308
5,0.2,1,10,50,0.25,pcr,0.0848686015556076,150.2606534265627
5,0.2,1,10,50,0.25,pls,0.8706420775165519,21.240016451524543
5,0.5,3,10,50,0.25,linreg,0.9931924778772054,1.1177659559334308
5,0.5,3,10,50,0.25,pcr,0.6305360801823876,60.66439213396415
5,0.5,3,10,50,0.25,pls,0.9931731835056494,1.1209340090484208
5,0.8,4,10,50,0.25,linreg,0.9931924778772054,1.1177659559334308
5,0.8,4,10,50,0.25,pcr,0.8783271980635454,19.978152595671585
5,0.8,4,10,50,0.25,pls,0.993197656174264,1.116915701750285
5,0.01,1,5,25,0.25,linreg,0.9910248673198603,1.4736662601994033
5,0.01,1,5,25,0.25,pcr,0.12104271833091784,144.3198375238006
5,0.01,1,5,25,0.25,pls,0.6439400815365235,58.463034157709004
5,0.1,1,5,25,0.25,linreg,0.9910248673198603,1.4736662601994033
5,0.1,1,5,25,0.25,pcr,0.12104271833091784,144.3198375238006
5,0.1,1,5,25,0.25,pls,0.6439400815365235,58.463034157709004
5,0.2,1,5,25,0.25,linreg,0.9910248673198603,1.4736662601994033
5,0.2,1,5,25,0.25,pcr,0.12104271833091784,144.3198375238006
5,0.2,1,5,25,0.25,pls,0.6439400815365235,58.463034157709004
5,0.5,3,5,25,0.25,linreg,0.9910248673198603,1.4736662601994033
5,0.5,3,5,25,0.25,pcr,0.6411961406105731,58.913573810621465
5,0.5,3,5,25,0.25,pls,0.992274590096581,1.2684688156277752
5,0.8,4,5,25,0.25,linreg,0.9910248673198603,1.4736662601994033
5,0.8,4,5,25,0.25,pcr,0.833471535351596,27.34303641640907
5,0.8,4,5,25,0.25,pls,0.991012885801864,1.475633558003949
5,0.01,1,3,15,0.25,linreg,0.9902081104378131,1.60768595007145
5,0.01,1,3,15,0.25,pcr,0.1609590541554815,137.75832862514665
5,0.01,1,3,15,0.25,pls,0.39391442955264344,99.51044177541063
5,0.1,1,3,15,0.25,linreg,0.9902081104378131,1.60768595007145
5,0.1,1,3,15,0.25,pcr,0.1609590541554815,137.75832862514665
5,0.1,1,3,15,0.25,pls,0.39391442955264344,99.51044177541063
5,0.2,1,3,15,0.25,linreg,0.9902081104378131,1.60768595007145
5,0.2,1,3,15,0.25,pcr,0.1609590541554815,137.75832862514665
5,0.2,1,3,15,0.25,pls,0.39391442955264344,99.51044177541063
5,0.5,3,3,15,0.25,linreg,0.9902081104378131,1.60768595007145
5,0.5,3,3,15,0.25,pcr,0.6766192667736977,53.094416356511196
5,0.5,3,3,15,0.25,pls,0.9500669505053099,8.198280996431743
5,0.8,4,3,15,0.25,linreg,0.9902081104378131,1.60768595007145
5,0.8,4,3,15,0.25,pcr,0.7732574804170742,37.22782622313963
5,0.8,4,3,15,0.25,pls,0.9859179527564065,2.312067487892641
5,0.01,1,2,10,0.25,linreg,0.9748025542356432,4.13723710933337
5,0.01,1,2,10,0.25,pcr,0.14189095801769158,140.89525603288226
5,0.01,1,2,10,0.25,pls,0.3462859173393049,107.33509209506538
5,0.1,1,2,10,0.25,linreg,0.9748025542356432,4.13723710933337
5,0.1,1,2,10,0.25,pcr,0.14189095801769158,140.89525603288226
5,0.1,1,2,10,0.25,pls,0.3462859173393049,107.33509209506538
5,0.2,1,2,10,0.25,linreg,0.9748025542356432,4.13723710933337
5,0.2,1,2,10,0.25,pcr,0.14189095801769158,140.89525603288226
5,0.2,1,2,10,0.25,pls,0.3462859173393049,107.33509209506538
5,0.5,3,2,10,0.25,linreg,0.9748025542356432,4.13723710933337
5,0.5,3,2,10,0.25,pcr,0.5008421421395592,81.95808544518496
5,0.5,3,2,10,0.25,pls,0.927307807803726,11.935528621660504
5,0.8,4,2,10,0.25,linreg,0.9748025542356432,4.13723710933337
5,0.8,4,2,10,0.25,pcr,0.9250721251873798,12.302611427256725
5,0.8,4,2,10,0.25,pls,0.9587797804374132,6.768059890833819
5,0.01,1,1,5,0.25,linreg,0.9635583520335177,5.983588847658717
5,0.01,1,1,5,0.25,pcr,0.8345749509945253,27.16220406011737
5,0.01,1,1,5,0.25,pls,-0.1238317261903541,184.52916810081234
5,0.1,1,1,5,0.25,linreg,0.9635583520335177,5.983588847658717
5,0.1,1,1,5,0.25,pcr,0.8345749509945253,27.16220406011737
5,0.1,1,1,5,0.25,pls,-0.1238317261903541,184.52916810081234
5,0.2,1,1,5,0.25,linreg,0.9635583520335177,5.983588847658717
5,0.2,1,1,5,0.25,pcr,0.8345749509945253,27.16220406011737
5,0.2,1,1,5,0.25,pls,-0.1238317261903541,184.52916810081234
5,0.5,3,1,5,0.25,linreg,0.9635583520335177,5.983588847658717
5,0.5,3,1,5,0.25,pcr,0.9258192581833387,12.180213689937341
5,0.5,3,1,5,0.25,pls,-0.01929072819829969,167.36390844285975
5,0.8,4,1,5,0.25,linreg,0.9635583520335177,5.983588847658717
5,0.8,4,1,5,0.25,pcr,0.963558352033518,5.983588847658661
5,0.8,4,1,5,0.25,pls,-0.005002107640730058,165.01776782113654
5,0.01,1,10,50,0.5,linreg,0.9890732399679226,1.2870852212664061
5,0.01,1,10,50,0.5,pcr,0.004120694410719383,117.30664283155556
5,0.01,1,10,50,0.5,pls,0.42202199703105725,68.08120098313981
5,0.1,1,10,50,0.5,linreg,0.9890732399679226,1.2870852212664061
5,0.1,1,10,50,0.5,pcr,0.004120694410719383,117.30664283155556
5,0.1,1,10,50,0.5,pls,0.42202199703105725,68.08120098313981
5,0.2,1,10,50,0.5,linreg,0.9890732399679226,1.2870852212664061
5,0.2,1,10,50,0.5,pcr,0.004120694410719383,117.30664283155556
5,0.2,1,10,50,0.5,pls,0.42202199703105725,68.08120098313981
5,0.5,3,10,50,0.5,linreg,0.9890732399679226,1.2870852212664061
5,0.5,3,10,50,0.5,pcr,0.06843372069086229,109.73108105321633
5,0.5,3,10,50,0.5,pls,0.9573225073859853,5.027068395658867
5,0.8,4,10,50,0.5,linreg,0.9890732399679226,1.2870852212664061
5,0.8,4,10,50,0.5,pcr,0.09996462213640789,106.0169922341491
5,0.8,4,10,50,0.5,pls,0.9888623294035416,1.3119288043255166
5,0.01,1,5,25,0.5,linreg,0.9867574723149641,1.5596325072981352
5,0.01,1,5,25,0.5,pcr,-0.004451619793099715,118.29881994566853
5,0.01,1,5,25,0.5,pls,0.3506932911213455,76.47179409096138
5,0.1,1,5,25,0.5,linreg,0.9867574723149641,1.5596325072981352
5,0.1,1,5,25,0.5,pcr,-0.004451619793099715,118.29881994566853
5,0.1,1,5,25,0.5,pls,0.3506932911213455,76.47179409096138
5,0.2,1,5,25,0.5,linreg,0.9867574723149641,1.5596325072981352
5,0.2,1,5,25,0.5,pcr,-0.004451619793099715,118.29881994566853
5,0.2,1,5,25,0.5,pls,0.3506932911213455,76.47179409096138
5,0.5,3,5,25,0.5,linreg,0.9867574723149641,1.5596325072981352
5,0.5,3,5,25,0.5,pcr,0.07749210533297402,108.64793602717425
5,0.5,3,5,25,0.5,pls,0.9812468487166683,2.208643625401993
5,0.8,4,5,25,0.5,linreg,0.9867574723149641,1.5596325072981352
5,0.8,4,5,25,0.5,pcr,0.0887313014944493,107.32424495351728
5,0.8,4,5,25,0.5,pls,0.9865029177050076,1.5896125574829176
5,0.01,1,3,15,0.5,linreg,0.9857598538381389,1.6770039022270269
5,0.01,1,3,15,0.5,pcr,-0.09061458810285883,128.43722945573916
5,0.01,1,3,15,0.5,pls,0.13895050446739365,101.40228531404871
5,0.1,1,3,15,0.5,linreg,0.9857598538381389,1.6770039022270269
5,0.1,1,3,15,0.5,pcr,-0.09061458810285883,128.43722945573916
5,0.1,1,3,15,0.5,pls,0.13895050446739365,101.40228531404871
5,0.2,1,3,15,0.5,linreg,0.9857598538381389,1.6770039022270269
5,0.2,1,3,15,0.5,pcr,-0.09061458810285883,128.43722945573916
5,0.2,1,3,15,0.5,pls,0.13895050446739365,101.40228531404871
5,0.5,3,3,15,0.5,linreg,0.9857598538381389,1.6770039022270269
5,0.5,3,3,15,0.5,pcr,0.0016355132797641891,117.57331147055471
5,0.5,3,3,15,0.5,pls,0.9351655818947526,7.635284843657
5,0.8,4,3,15,0.5,linreg,0.9857598538381389,1.6770039022270269
5,0.8,4,3,15,0.5,pcr,0.40935477789780483,69.55787749917847
5,0.8,4,3,15,0.5,pls,0.9853243297705073,1.7282937943833419
5,0.01,1,2,10,0.5,linreg,0.9866479686993305,1.5723894930054623
5,0.01,1,2,10,0.5,pcr,-0.1750285358683299,138.37613784565517
5,0.01,1,2,10,0.5,pls,-0.00824927826220434,118.73553437448352
5,0.1,1,2,10,0.5,linreg,0.9866479686993305,1.5723894930054623
5,0.1,1,2,10,0.5,pcr,-0.1750285358683299,138.37613784565517
5,0.1,1,2,10,0.5,pls,-0.00824927826220434,118.73553437448352
5,0.2,1,2,10,0.5,linreg,0.9866479686993305,1.5723894930054623
5,0.2,1,2,10,0.5,pcr,-0.1750285358683299,138.37613784565517
5,0.2,1,2,10,0.5,pls,-0.00824927826220434,118.73553437448352
5,0.5,3,2,10,0.5,linreg,0.9866479686993305,1.5723894930054623
5,0.5,3,2,10,0.5,pcr,-0.09177545717851054,128.57191680659392
5,0.5,3,2,10,0.5,pls,0.8289807720518498,20.139919617630948
5,0.8,4,2,10,0.5,linreg,0.9866479686993305,1.5723894930054623
5,0.8,4,2,10,0.5,pcr,0.9802160150683726,2.329842503792603
5,0.8,4,2,10,0.5,pls,0.9520961349123604,5.641353921509939
5,0.01,1,1,5,0.5,linreg,0.42245441501340286,68.01441318872493
5,0.01,1,1,5,0.5,pcr,-0.07135151273922924,126.16726082236856
5,0.01,1,1,5,0.5,pls,-0.08937367267442498,128.2896329160175
5,0.1,1,1,5,0.5,linreg,0.42245441501340286,68.01441318872493
5,0.1,1,1,5,0.5,pcr,-0.07135151273922924,126.16726082236856
5,0.1,1,1,5,0.5,pls,-0.08937367267442498,128.2896329160175
5,0.2,1,1,5,0.5,linreg,0.42245441501340286,68.01441318872493
5,0.2,1,1,5,0.5,pcr,-0.07135151273922924,126.16726082236856
5,0.2,1,1,5,0.5,pls,-0.08937367267442498,128.2896329160175
5,0.5,3,1,5,0.5,linreg,0.42245441501340286,68.01441318872493
5,0.5,3,1,5,0.5,pcr,0.2576481767988438,87.42275059687007
5,0.5,3,1,5,0.5,pls,0.22062881415241342,91.7823202870721
5,0.8,4,1,5,0.5,linreg,0.42245441501340286,68.01441318872493
5,0.8,4,1,5,0.5,pcr,0.42245441501340286,68.01441318872493
5,0.8,4,1,5,0.5,pls,0.2203740384926517,91.81232383561255
5,0.01,1,10,50,0.9,linreg,0.779513742387008,1.183018905724358
5,0.01,1,10,50,0.9,pcr,-0.01125277518685408,5.425876263055494
5,0.01,1,10,50,0.9,pls,0.01748166155946096,5.2717016569632715
5,0.1,1,10,50,0.9,linreg,0.779513742387008,1.183018905724358
5,0.1,1,10,50,0.9,pcr,-0.01125277518685408,5.425876263055494
5,0.1,1,10,50,0.9,pls,0.01748166155946096,5.2717016569632715
5,0.2,1,10,50,0.9,linreg,0.779513742387008,1.183018905724358
5,0.2,1,10,50,0.9,pcr,-0.01125277518685408,5.425876263055494
5,0.2,1,10,50,0.9,pls,0.01748166155946096,5.2717016569632715
5,0.5,3,10,50,0.9,linreg,0.779513742387008,1.183018905724358
5,0.5,3,10,50,0.9,pcr,0.5405343738332529,2.4652625890173088
5,0.5,3,10,50,0.9,pls,0.7633033131897013,1.2699959555320635
5,0.8,4,10,50,0.9,linreg,0.779513742387008,1.183018905724358
5,0.8,4,10,50,0.9,pcr,0.6466905986078291,1.8956814177087524
5,0.8,4,10,50,0.9,pls,0.7793305376188595,1.1840018908168748
5,0.01,1,5,25,0.9,linreg,0.7466492522523316,1.3593747131672331
5,0.01,1,5,25,0.9,pcr,-0.13556958708016187,6.092993983408264
5,0.01,1,5,25,0.9,pls,-0.10733796177065758,5.941514826948166
5,0.1,1,5,25,0.9,linreg,0.7466492522523316,1.3593747131672331
5,0.1,1,5,25,0.9,pcr,-0.13556958708016187,6.092993983408264
5,0.1,1,5,25,0.9,pls,-0.10733796177065758,5.941514826948166
5,0.2,1,5,25,0.9,linreg,0.7466492522523316,1.3593747131672331
5,0.2,1,5,25,0.9,pcr,-0.13556958708016187,6.092993983408264
5,0.2,1,5,25,0.9,pls,-0.10733796177065758,5.941514826948166
5,0.5,3,5,25,0.9,linreg,0.7466492522523316,1.3593747131672331
5,0.5,3,5,25,0.9,pcr,0.7024115784343461,1.5967356670705675
5,0.5,3,5,25,0.9,pls,0.743533378917787,1.3760931932114704
5,0.8,4,5,25,0.9,linreg,0.7466492522523316,1.3593747131672331
5,0.8,4,5,25,0.9,pcr,0.688397482454351,1.6719294759401502
5,0.8,4,5,25,0.9,pls,0.7454043803177275,1.3660541780753768
5,0.01,1,3,15,0.9,linreg,0.6762712165749175,1.7370059630394368
5,0.01,1,3,15,0.9,pcr,-0.21386506237065217,6.513139886280792
5,0.01,1,3,15,0.9,pls,-0.19805032091945862,6.428283977226269
5,0.1,1,3,15,0.9,linreg,0.6762712165749175,1.7370059630394368
5,0.1,1,3,15,0.9,pcr,-0.21386506237065217,6.513139886280792
5,0.1,1,3,15,0.9,pls,-0.19805032091945862,6.428283977226269
5,0.2,1,3,15,0.9,linreg,0.6762712165749175,1.7370059630394368
5,0.2,1,3,15,0.9,pcr,-0.21386506237065217,6.513139886280792
5,0.2,1,3,15,0.9,pls,-0.19805032091945862,6.428283977226269
5,0.5,3,3,15,0.9,linreg,0.6762712165749175,1.7370059630394368
5,0.5,3,3,15,0.9,pcr,0.7645940906612078,1.263098893864133
5,0.5,3,3,15,0.9,pls,0.7086500536183242,1.5632733946047388
5,0.8,4,3,15,0.9,linreg,0.6762712165749175,1.7370059630394368
5,0.8,4,3,15,0.9,pcr,0.7223818009808245,1.4895940424036276
5,0.8,4,3,15,0.9,pls,0.6776342723069053,1.7296923225612313
5,0.01,1,2,10,0.9,linreg,0.6953425768425872,1.6347282872802096
5,0.01,1,2,10,0.9,pcr,-0.07789755155366551,5.7837737877944795
5,0.01,1,2,10,0.9,pls,0.5857637013671048,2.2227057131103085
5,0.1,1,2,10,0.9,linreg,0.6953425768425872,1.6347282872802096
5,0.1,1,2,10,0.9,pcr,-0.07789755155366551,5.7837737877944795
5,0.1,1,2,10,0.9,pls,0.5857637013671048,2.2227057131103085
5,0.2,1,2,10,0.9,linreg,0.6953425768425872,1.6347282872802096
5,0.2,1,2,10,0.9,pcr,-0.07789755155366551,5.7837737877944795
5,0.2,1,2,10,0.9,pls,0.5857637013671048,2.2227057131103085
5,0.5,3,2,10,0.9,linreg,0.6953425768425872,1.6347282872802096
5,0.5,3,2,10,0.9,pcr,0.7745281769494696,1.2098348476311263
5,0.5,3,2,10,0.9,pls,0.7134883085117064,1.5373620700205735
5,0.8,4,2,10,0.9,linreg,0.6953425768425872,1.6347282872802096
5,0.8,4,2,10,0.9,pcr,0.6634237027386758,1.8059983185665953
5,0.8,4,2,10,0.9,pls,0.6603552683678235,1.8224628983943554
5,0.01,1,1,5,0.9,linreg,0.7035710689869683,1.590639076265735
5,0.01,1,1,5,0.9,pcr,-0.19210937119720262,6.396864646539789
5,0.01,1,1,5,0.9,pls,-0.3839723443291245,7.426402287515666
5,0.1,1,1,5,0.9,linreg,0.7035710689869683,1.590639076265735
5,0.1,1,1,5,0.9,pcr,-0.19210937119720262,6.396864646539789
5,0.1,1,1,5,0.9,pls,-0.3839723443291245,7.426402287515666
5,0.2,1,1,5,0.9,linreg,0.7035710689869683,1.590639076265735
5,0.2,1,1,5,0.9,pcr,-0.19210937119720262,6.396864646539789
5,0.2,1,1,5,0.9,pls,-0.3839723443291245,7.426402287515666
5,0.5,3,1,5,0.9,linreg,0.7035710689869683,1.590639076265735
5,0.5,3,1,5,0.9,pcr,0.04057024793721353,5.148304685874007
5,0.5,3,1,5,0.9,pls,0.4066572099655936,3.1838802785675826
5,0.8,4,1,5,0.9,linreg,0.7035710689869683,1.590639076265735
5,0.8,4,1,5,0.9,pcr,0.7035710689869685,1.590639076265734
5,0.8,4,1,5,0.9,pls,0.444945274535383,2.978426339064575
5,0.01,1,10,50,0.99,linreg,0.9248131508732376,1.1799310347189857
5,0.01,1,10,50,0.99,pcr,0.804358922311625,3.0702573909060686
5,0.01,1,10,50,0.99,pls,0.804532449568546,3.0675341727078247
5,0.1,1,10,50,0.99,linreg,0.9248131508732376,1.1799310347189857
5,0.1,1,10,50,0.99,pcr,0.804358922311625,3.0702573909060686
5,0.1,1,10,50,0.99,pls,0.804532449568546,3.0675341727078247
5,0.2,1,10,50,0.99,linreg,0.9248131508732376,1.1799310347189857
5,0.2,1,10,50,0.99,pcr,0.804358922311625,3.0702573909060686
5,0.2,1,10,50,0.99,pls,0.804532449568546,3.0675341727078247
5,0.5,3,10,50,0.99,linreg,0.9248131508732376,1.1799310347189857
5,0.5,3,10,50,0.99,pcr,0.908451192456645,1.4367044299169929
5,0.5,3,10,50,0.99,pls,0.9259374586330333,1.1622869169807666
5,0.8,4,10,50,0.99,linreg,0.9248131508732376,1.1799310347189857
5,0.8,4,10,50,0.99,pcr,0.9133663139691387,1.3595698714222166
5,0.8,4,10,50,0.99,pls,0.9239786859610505,1.1930265568576188
5,0.01,1,5,25,0.99,linreg,0.9167914161075692,1.3059663202869398
5,0.01,1,5,25,0.99,pcr,0.801238495095216,3.1195799643792257
5,0.01,1,5,25,0.99,pls,0.8019185226839161,3.1089068692949926
5,0.1,1,5,25,0.99,linreg,0.9167914161075692,1.3059663202869398
5,0.1,1,5,25,0.99,pcr,0.801238495095216,3.1195799643792257
5,0.1,1,5,25,0.99,pls,0.8019185226839161,3.1089068692949926
5,0.2,1,5,25,0.99,linreg,0.9167914161075692,1.3059663202869398
5,0.2,1,5,25,0.99,pcr,0.801238495095216,3.1195799643792257
5,0.2,1,5,25,0.99,pls,0.8019185226839161,3.1089068692949926
5,0.5,3,5,25,0.99,linreg,0.9167914161075692,1.3059663202869398
5,0.5,3,5,25,0.99,pcr,0.8600090767188009,2.197170320642237
5,0.5,3,5,25,0.99,pls,0.9197390137775475,1.2597035057710184
5,0.8,4,5,25,0.99,linreg,0.9167914161075692,1.3059663202869398
5,0.8,4,5,25,0.99,pcr,0.8982351807679468,1.5972081279373822
5,0.8,4,5,25,0.99,pls,0.9165321334244112,1.3100357856689693
5,0.01,1,3,15,0.99,linreg,0.8971996646431416,1.6134865230596669
5,0.01,1,3,15,0.99,pcr,0.7978641841465761,3.1725909606715224
5,0.01,1,3,15,0.99,pls,0.7985872129901594,3.1612427749787857
5,0.1,1,3,15,0.99,linreg,0.8971996646431416,1.6134865230596669
5,0.1,1,3,15,0.99,pcr,0.7978641841465761,3.1725909606715224
5,0.1,1,3,15,0.99,pls,0.7985872129901594,3.1612427749787857
5,0.2,1,3,15,0.99,linreg,0.8971996646431416,1.6134865230596669
5,0.2,1,3,15,0.99,pcr,0.7978641841465761,3.1725909606715224
5,0.2,1,3,15,0.99,pls,0.7985872129901594,3.1612427749787857
5,0.5,3,3,15,0.99,linreg,0.8971996646431416,1.6134865230596669
5,0.5,3,3,15,0.99,pcr,0.8459216032414845,2.4183132846941575
5,0.5,3,3,15,0.99,pls,0.8814927108645145,1.8600125499657179
5,0.8,4,3,15,0.99,linreg,0.8971996646431416,1.6134865230596669
5,0.8,4,3,15,0.99,pcr,0.8249046627922157,2.748181373675836
5,0.8,4,3,15,0.99,pls,0.8887888245908353,1.7454975425266497
5,0.01,1,2,10,0.99,linreg,0.821586231030155,2.800208445173184
5,0.01,1,2,10,0.99,pcr,0.7903096795578486,3.2910946815569293
5,0.01,1,2,10,0.99,pls,0.7897720586699114,3.299532654474579
5,0.1,1,2,10,0.99,linreg,0.821586231030155,2.800208445173184
5,0.1,1,2,10,0.99,pcr,0.7903096795578486,3.2910946815569293
5,0.1,1,2,10,0.99,pls,0.7897720586699114,3.299532654474579
5,0.2,1,2,10,0.99,linreg,0.821586231030155,2.800208445173184
5,0.2,1,2,10,0.99,pcr,0.7903096795578486,3.2910946815569293
5,0.2,1,2,10,0.99,pls,0.7897720586699114,3.299532654474579
5,0.5,3,2,10,0.99,linreg,0.821586231030155,2.800208445173184
5,0.5,3,2,10,0.99,pcr,0.7772667900117901,3.4958031503439266
5,0.5,3,2,10,0.99,pls,0.9043280895843282,1.5015729618777147
5,0.8,4,2,10,0.99,linreg,0.821586231030155,2.800208445173184
5,0.8,4,2,10,0.99,pcr,0.7851613474583041,3.3718978791292957
5,0.8,4,2,10,0.99,pls,0.8263405740478699,2.7255889158267386
5,0.01,1,1,5,0.99,linreg,0.41655218599092203,9.157128646705148
5,0.01,1,1,5,0.99,pcr,0.7823355529056623,3.4162118633386203
5,0.01,1,1,5,0.99,pls,0.7820526952680492,3.420651272852434
5,0.1,1,1,5,0.99,linreg,0.41655218599092203,9.157128646705148
5,0.1,1,1,5,0.99,pcr,0.7823355529056623,3.4162118633386203
5,0.1,1,1,5,0.99,pls,0.7820526952680492,3.420651272852434
5,0.2,1,1,5,0.99,linreg,0.41655218599092203,9.157128646705148
5,0.2,1,1,5,0.99,pcr,0.7823355529056623,3.4162118633386203
5,0.2,1,1,5,0.99,pls,0.7820526952680492,3.420651272852434
5,0.5,3,1,5,0.99,linreg,0.41655218599092203,9.157128646705148
5,0.5,3,1,5,0.99,pcr,0.16227658748109908,13.147947210704716
5,0.5,3,1,5,0.99,pls,0.37437016365467457,9.819169356836591
5,0.8,4,1,5,0.99,linreg,0.41655218599092203,9.157128646705148
5,0.8,4,1,5,0.99,pcr,0.416552185990926,9.157128646705084
